Country	Subject Descriptor	Units	Scale	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After
Australia	Gross domestic product, constant prices	Percent change		2.894	4.127	0.063	-0.474	6.346	5.456	2.448	4.893	4.253	4.626	1.502	-1.009	2.565	3.902	4.892	2.843	4.159	4.558	4.723	4.446	3.038	2.601	4.176	2.671	4.280	2.878	2.819	4.368	2.675	1.884	2.386	2.765	3.875	2.137	2.642	2.461	2.779	2.382	2.811	2018
Australia	Gross domestic product, current prices	National currency	Billions	142.708	163.625	183.506	198.520	223.706	248.369	270.000	303.485	345.085	388.358	413.971	415.615	431.769	453.755	481.869	509.943	540.977	571.934	604.705	636.954	685.450	727.772	780.243	828.008	891.310	961.302	1,036.892	1,130.438	1,234.201	1,262.393	1,361.307	1,466.743	1,514.875	1,567.838	1,614.587	1,641.032	1,704.347	1,808.040	1,895.734	2018
Australia	Gross domestic product, current prices	U.S. dollars	Billions	162.618	188.056	186.698	179.141	196.765	174.057	181.136	212.699	270.579	307.703	323.373	323.794	317.469	308.743	352.566	378.121	423.550	425.553	380.600	411.045	399.126	376.707	424.358	539.735	656.520	734.283	781.143	947.941	1,055.569	998.936	1,251.721	1,513.990	1,569.107	1,518.336	1,457.480	1,235.061	1,267.845	1,386.357	1,418.275	2018
Australia	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	155.621	177.375	188.453	194.906	214.754	233.635	244.173	262.454	283.266	307.989	324.313	331.898	348.170	370.326	396.735	416.570	441.840	469.945	497.679	527.310	555.473	582.419	616.343	644.555	690.235	732.216	775.644	831.271	870.107	893.263	925.236	970.677	1,027.634	1,068.010	1,116.964	1,156.688	1,201.825	1,253.844	1,318.153	2018
Australia	Gross domestic product per capita, constant prices	National currency	Units	38,270.628	39,220.991	38,604.595	37,938.873	39,847.736	41,431.851	41,819.659	43,181.318	44,228.883	45,592.645	45,649.190	44,644.505	45,325.111	46,663.062	48,468.843	49,224.608	50,683.142	52,478.109	54,381.785	56,158.212	57,193.560	57,938.166	59,683.789	60,592.506	62,495.900	63,453.870	64,243.363	65,809.766	66,124.362	66,168.844	66,810.241	67,591.141	68,967.787	69,323.738	70,123.891	70,818.164	71,577.106	72,142.149	73,011.078	2018
Australia	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	24,402.805	25,008.792	24,615.755	24,191.265	25,408.429	26,418.521	26,665.802	27,534.047	28,202.015	29,071.601	29,107.656	28,467.031	28,901.011	29,754.140	30,905.574	31,387.479	32,317.495	33,462.034	34,675.890	35,808.607	36,468.785	36,943.574	38,056.649	38,636.081	39,849.758	40,460.596	40,964.007	41,962.804	42,163.403	42,191.766	42,600.746	43,098.677	43,976.478	44,203.447	44,713.655	45,156.350	45,640.280	46,000.572	46,554.634	2018
Australia	Population	Persons	Millions	14.802	15.039	15.289	15.484	15.677	15.901	16.139	16.395	16.687	16.937	17.170	17.379	17.557	17.719	17.893	18.120	18.330	18.510	18.706	18.919	19.141	19.386	19.605	19.827	20.046	20.312	20.628	21.016	21.476	21.866	22.172	22.522	22.928	23.298	23.640	23.985	24.390	24.775	25.168	2018
Austria	Gross domestic product, constant prices	National currency	Billions	160.594	160.435	163.495	168.081	168.638	172.421	176.457	179.422	181.146	188.187	196.365	203.123	207.376	208.468	213.476	219.171	224.428	229.126	237.332	245.773	254.069	257.289	261.538	264.000	271.221	277.307	286.886	297.579	301.925	290.559	295.897	304.545	306.617	306.696	308.724	312.252	318.621	326.749	335.612	2017
Austria	Gross domestic product, constant prices	Percent change		2.314	-0.099	1.908	2.804	0.332	2.243	2.341	1.681	0.961	3.887	4.346	3.442	2.094	0.527	2.402	2.668	2.398	2.094	3.581	3.556	3.376	1.267	1.652	0.941	2.735	2.244	3.454	3.727	1.460	-3.765	1.837	2.923	0.680	0.026	0.661	1.143	2.040	2.551	2.713	2017
Austria	Gross domestic product, current prices	National currency	Billions	75.980	80.885	86.824	92.523	97.131	102.372	107.602	111.721	119.625	127.959	137.525	147.439	155.762	160.900	168.925	176.578	182.541	188.724	196.347	203.851	213.606	220.525	226.735	231.863	242.348	254.075	267.824	283.978	293.762	288.044	295.897	310.129	318.653	323.910	333.146	344.259	356.238	369.899	387.352	2017
Austria	Gross domestic product, current prices	U.S. dollars	Billions	80.923	70.122	70.111	71.033	67.007	68.624	97.375	121.771	133.592	133.263	166.867	174.435	195.506	190.383	203.970	241.235	237.343	213.045	218.557	217.466	197.338	197.472	214.038	262.146	301.220	316.486	336.279	389.230	432.334	401.187	392.623	431.515	409.652	430.203	442.698	381.998	394.215	417.672	457.637	2017
Austria	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	84.888	92.827	100.443	107.304	111.545	117.654	122.832	127.985	133.772	144.420	156.336	167.186	174.576	179.654	187.898	196.956	205.372	213.287	223.413	234.699	248.045	256.697	265.065	272.529	287.520	303.129	323.090	344.136	355.952	345.164	355.601	373.640	383.398	390.224	400.237	409.140	422.049	441.043	463.220	2017
Austria	Gross domestic product per capita, constant prices	National currency	Units	21,297.804	21,233.869	21,611.830	22,283.527	22,355.052	22,841.134	23,351.325	23,712.100	23,909.548	24,780.057	25,686.104	26,342.357	26,590.381	26,446.964	26,924.445	27,574.696	28,197.920	28,755.650	29,752.862	30,751.072	31,712.801	31,991.958	32,360.057	32,519.368	33,199.456	33,714.046	34,698.537	35,873.697	36,282.330	34,832.991	35,389.793	36,304.925	36,388.094	36,178.752	36,133.668	36,184.195	36,456.290	37,068.825	37,774.569	2017
Austria	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	26,129.829	26,051.388	26,515.100	27,339.191	27,426.943	28,023.308	28,649.251	29,091.877	29,334.123	30,402.132	31,513.742	32,318.885	32,623.180	32,447.225	33,033.037	33,830.816	34,595.436	35,279.703	36,503.161	37,727.844	38,907.770	39,250.261	39,701.875	39,897.330	40,731.716	41,363.055	42,570.906	44,012.686	44,514.029	42,735.865	43,418.994	44,541.750	44,643.789	44,386.951	44,331.638	44,393.629	44,727.456	45,478.962	46,344.826	2017
Austria	Population	Persons	Millions	7.540	7.556	7.565	7.543	7.544	7.549	7.557	7.567	7.576	7.594	7.645	7.711	7.799	7.883	7.929	7.948	7.959	7.968	7.977	7.992	8.012	8.042	8.082	8.118	8.169	8.225	8.268	8.295	8.322	8.341	8.361	8.389	8.426	8.477	8.544	8.630	8.740	8.815	8.885	2018
Azerbaijan	Gross domestic product, constant prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9.270	7.129	5.726	4.980	5.106	5.560	5.894	6.566	6.974	7.427	8.128	8.957	9.786	12.523	16.839	21.127	23.364	25.553	26.777	26.356	26.936	28.510	29.308	29.616	28.708	28.739	29.127	2017
Azerbaijan	Gross domestic product, constant prices	Percent change		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-23.098	-19.673	-13.027	2.531	8.884	6.007	11.396	6.227	6.486	9.439	10.208	9.254	27.962	34.466	25.463	10.591	9.370	4.789	-1.573	2.203	5.843	2.798	1.050	-3.064	0.107	1.352	2017
Azerbaijan	Gross domestic product, current prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.005	0.031	0.709	2.134	2.732	3.158	3.312	3.775	4.718	5.316	6.063	7.147	8.530	12.523	18.746	28.361	40.137	35.602	42.465	52.082	54.744	58.182	59.014	54.380	60.425	70.135	77.210	2017
Azerbaijan	Gross domestic product, current prices	U.S. dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.193	1.309	2.258	2.417	3.177	3.963	4.280	4.581	5.273	5.475	6.232	7.276	8.682	13.273	21.027	33.090	48.979	44.289	52.913	65.990	69.687	74.160	75.240	50.844	37.830	41.256	45.418	2017
Azerbaijan	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	34.876	27.456	22.525	20.002	20.883	23.131	24.796	28.021	30.431	33.115	36.814	41.326	46.366	61.178	84.754	109.192	123.105	135.666	143.819	144.514	150.531	162.122	169.811	173.428	169.952	173.368	179.673	2017
Azerbaijan	Gross domestic product per capita, constant prices	National currency	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,242.790	952.125	753.740	651.561	660.900	712.823	748.267	825.500	868.237	915.261	992.224	1,083.224	1,172.138	1,482.432	1,968.736	2,437.832	2,661.090	2,863.938	2,976.005	2,892.702	2,916.731	3,047.112	3,092.497	3,087.199	2,957.890	2,925.942	2,930.325	2017
Azerbaijan	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6,814.492	5,220.714	4,132.921	3,572.650	3,623.860	3,908.569	4,102.914	4,526.400	4,760.735	5,018.577	5,440.581	5,939.559	6,427.094	8,128.505	10,795.017	13,367.175	14,591.342	15,703.605	16,318.092	15,861.326	15,993.080	16,707.987	16,956.843	16,927.795	16,218.767	16,043.588	16,067.621	2017
Azerbaijan	Population	Persons	Millions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.459	7.487	7.597	7.644	7.726	7.800	7.877	7.953	8.033	8.114	8.191	8.269	8.349	8.447	8.553	8.666	8.780	8.922	8.998	9.111	9.235	9.357	9.477	9.593	9.706	9.822	9.940	2017
The Bahamas	Gross domestic product, constant prices	National currency	Billions	5.731	5.564	5.915	6.317	6.469	6.734	6.909	7.165	7.326	7.495	7.574	7.257	6.979	7.001	7.221	7.537	7.856	8.244	8.633	9.250	9.634	9.887	10.154	10.026	10.114	10.458	10.721	10.876	10.623	10.180	10.336	10.400	10.721	10.677	10.661	10.772	10.590	10.742	10.989	2017
The Bahamas	Gross domestic product, constant prices	Percent change		7.100	-2.900	6.300	6.800	2.400	4.100	2.600	3.700	2.255	2.300	1.052	-4.182	-3.826	0.308	3.149	4.379	4.224	4.946	4.716	7.144	4.149	2.626	2.705	-1.265	0.883	3.395	2.517	1.446	-2.324	-4.175	1.539	0.613	3.087	-0.410	-0.148	1.045	-1.690	1.437	2.300	2017
The Bahamas	Gross domestic product, current prices	National currency	Billions	2.598	2.692	3.031	3.373	3.603	3.923	4.241	4.669	4.855	5.473	5.218	5.128	5.125	5.097	5.372	5.653	5.950	6.332	6.833	7.684	8.076	8.318	8.881	8.870	9.055	9.836	10.167	10.618	10.526	9.982	10.096	10.070	10.721	10.628	10.957	11.792	11.839	12.162	12.803	2017
The Bahamas	Gross domestic product, current prices	U.S. dollars	Billions	2.598	2.692	3.031	3.373	3.603	3.923	4.241	4.669	4.855	5.473	5.218	5.128	5.125	5.097	5.372	5.653	5.950	6.332	6.833	7.684	8.076	8.318	8.881	8.870	9.055	9.836	10.167	10.618	10.526	9.982	10.096	10.070	10.721	10.628	10.957	11.792	11.839	12.162	12.803	2017
The Bahamas	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	2.519	2.677	3.021	3.353	3.558	3.821	3.999	4.249	4.499	4.782	5.014	4.966	4.885	5.016	5.285	5.632	5.977	6.381	6.757	7.345	7.820	8.202	8.557	8.605	8.915	9.505	10.039	10.458	10.414	10.055	10.328	10.609	11.146	11.295	11.492	11.736	11.664	12.056	12.612	2017
The Bahamas	Gross domestic product per capita, constant prices	National currency	Units	27,106.622	25,828.557	26,828.913	28,013.695	28,059.693	28,832.425	29,080.675	29,653.937	29,703.831	29,874.877	29,688.836	27,971.792	26,441.715	26,069.584	26,430.692	27,028.669	27,693.655	28,579.626	29,438.340	31,034.658	31,811.555	32,164.295	32,558.423	31,696.704	31,541.087	32,181.056	32,590.740	32,667.701	31,536.732	29,876.279	30,000.994	29,851.505	30,433.059	29,973.426	29,598.528	29,577.515	28,756.649	28,847.781	29,185.354	2017
The Bahamas	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	27,652.318	26,348.524	27,369.018	28,577.652	28,624.575	29,412.864	29,666.112	30,250.914	30,301.813	30,476.302	30,286.516	28,534.906	26,974.025	26,594.403	26,962.780	27,572.796	28,251.169	29,154.976	30,030.977	31,659.431	32,451.968	32,811.809	33,213.872	32,334.806	32,176.056	32,828.908	33,246.840	33,325.350	32,171.613	30,477.732	30,604.958	30,452.460	31,045.721	30,576.835	30,194.390	30,172.954	29,335.563	29,428.529	29,772.898	2017
The Bahamas	Population	Persons	Millions	0.211	0.215	0.220	0.226	0.231	0.234	0.238	0.242	0.247	0.251	0.255	0.259	0.264	0.269	0.273	0.279	0.284	0.288	0.293	0.298	0.303	0.307	0.312	0.316	0.321	0.325	0.329	0.333	0.337	0.341	0.345	0.348	0.352	0.356	0.360	0.364	0.368	0.372	0.377	2017
Bahrain	Gross domestic product, constant prices	National currency	Billions	2.772	2.849	3.031	3.243	3.379	3.348	3.364	3.323	3.520	3.556	3.681	3.765	4.033	4.340	4.479	4.565	4.714	4.824	5.058	5.360	5.736	5.879	6.076	6.459	6.910	7.377	7.854	8.506	9.037	9.266	9.668	9.860	10.228	10.782	11.251	11.574	11.975	12.430	12.658	2017
Bahrain	Gross domestic product, constant prices	Percent change		7.494	2.777	6.406	6.994	4.186	-0.930	0.484	-1.222	5.952	1.013	3.503	2.286	7.123	7.604	3.212	1.923	3.250	2.348	4.849	5.972	7.018	2.491	3.349	6.296	6.981	6.769	6.467	8.294	6.242	2.541	4.337	1.984	3.728	5.416	4.351	2.871	3.465	3.804	1.829	2017
Bahrain	Gross domestic product, current prices	National currency	Billions	1.354	1.525	1.603	1.642	1.705	1.609	1.259	1.363	1.685	1.758	1.867	1.958	2.046	2.251	2.411	2.552	2.653	2.752	2.630	2.851	3.408	3.455	3.607	4.164	4.944	6.004	6.958	8.170	9.667	8.625	9.668	10.820	11.562	12.235	12.554	11.703	12.126	13.323	14.397	2017
Bahrain	Gross domestic product, current prices	U.S. dollars	Billions	3.593	4.056	4.264	4.368	4.534	4.278	3.347	3.626	4.481	4.675	4.965	5.209	5.442	5.986	6.411	6.787	7.057	7.318	6.996	7.582	9.063	9.189	9.594	11.075	13.150	15.969	18.505	21.730	25.711	22.938	25.713	28.777	30.749	32.539	33.388	31.126	32.250	35.433	38.291	2017
Bahrain	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	6.218	6.995	7.903	8.787	9.486	9.695	9.938	10.059	11.034	11.582	12.437	13.151	14.409	15.872	16.732	17.411	18.306	19.059	20.208	21.724	23.769	24.895	26.136	28.297	31.088	34.226	37.542	41.748	45.216	46.718	49.312	51.341	54.277	58.220	61.903	64.361	67.320	71.209	74.146	2017
Bahrain	Gross domestic product per capita, constant prices	National currency	Units	7,861.479	7,769.611	7,977.821	8,254.360	8,319.575	7,967.723	7,733.434	7,375.766	7,543.478	7,354.824	7,546.717	7,410.500	7,808.912	8,184.503	8,227.987	8,168.405	8,214.662	8,188.825	8,362.666	8,631.683	8,997.065	8,890.232	8,551.269	8,448.060	8,388.031	8,300.073	8,178.036	8,184.215	8,166.901	7,863.384	7,831.214	8,250.874	8,459.772	8,603.262	8,558.470	8,445.935	8,410.818	8,559.555	8,545.191	2016
Bahrain	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	40,934.983	40,456.625	41,540.781	42,980.728	43,320.303	41,488.201	40,268.247	38,405.859	39,279.142	38,296.813	39,296.007	38,586.721	40,661.265	42,616.980	42,843.405	42,533.156	42,774.020	42,639.488	43,544.681	44,945.462	46,848.020	46,291.737	44,526.744	43,989.332	43,676.757	43,218.759	42,583.305	42,615.480	42,525.329	40,944.905	40,777.394	42,962.579	44,050.316	44,797.470	44,564.241	43,978.264	43,795.409	44,569.888	44,495.097	2016
Bahrain	Population	Persons	Millions	0.353	0.367	0.380	0.393	0.406	0.420	0.435	0.450	0.467	0.484	0.488	0.508	0.516	0.530	0.544	0.559	0.574	0.589	0.605	0.621	0.638	0.661	0.711	0.765	0.824	0.889	0.960	1.039	1.107	1.178	1.235	1.195	1.209	1.253	1.315	1.370	1.424	1.452	1.481	2016
Bangladesh	Gross domestic product, constant prices	National currency	Billions	1,499.681	1,583.499	1,634.265	1,709.602	1,781.017	1,847.699	1,921.330	1,977.651	2,024.881	2,111.916	2,209.120	2,301.979	2,412.502	2,516.815	2,630.404	2,755.872	2,894.035	3,047.542	3,201.257	3,374.792	3,563.766	3,736.025	3,917.027	4,143.284	4,396.365	4,673.431	4,993.601	5,319.103	5,612.468	5,910.767	6,267.198	6,674.178	7,091.949	7,520.163	7,994.993	8,542.007	9,157.190	9,851.683	10,612.901	2017
Bangladesh	Gross domestic product, constant prices	Percent change		3.050	5.589	3.206	4.610	4.177	3.744	3.985	2.931	2.388	4.298	4.603	4.203	4.801	4.324	4.513	4.770	5.013	5.304	5.044	5.421	5.600	4.834	4.845	5.776	6.108	6.302	6.851	6.518	5.515	5.315	6.030	6.494	6.260	6.038	6.314	6.842	7.202	7.584	7.727	2017
Bangladesh	Gross domestic product, current prices	National currency	Billions	349.757	396.724	446.713	520.995	610.121	693.021	789.184	886.201	980.694	1,098.664	1,223.146	1,334.607	1,420.761	1,512.824	1,670.315	1,849.637	2,013.133	2,209.515	2,435.735	2,649.848	2,846.211	3,055.721	3,328.568	3,675.313	4,082.127	4,562.197	5,160.683	5,892.411	6,668.771	7,513.053	8,566.838	9,855.164	11,270.636	12,712.988	14,297.383	16,243.330	18,543.396	21,131.482	24,037.137	2017
Bangladesh	Gross domestic product, current prices	U.S. dollars	Billions	22.632	22.057	20.197	21.165	24.064	24.756	25.954	28.633	30.904	34.046	35.383	36.468	36.476	38.234	41.538	45.921	48.168	50.340	51.928	53.984	54.586	54.755	57.500	63.204	68.593	70.921	75.770	85.604	97.062	108.896	122.039	131.079	141.705	161.297	184.013	208.322	235.623	262.077	287.630	2017
Bangladesh	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	41.221	47.642	52.208	56.753	61.258	65.561	69.546	73.356	77.756	84.278	91.456	98.524	105.607	112.784	120.391	128.778	137.711	147.516	156.701	167.580	180.920	193.825	206.430	222.409	242.347	265.644	292.434	319.864	344.069	365.119	391.648	425.793	461.124	497.545	538.969	582.004	630.739	691.475	761.699	2017
Bangladesh	Gross domestic product per capita, constant prices	National currency	Units	18,178.290	18,681.242	18,771.582	19,123.136	19,400.139	19,596.388	19,837.900	19,880.487	19,825.882	20,155.843	20,571.794	20,939.531	21,457.626	21,904.861	22,411.313	22,990.583	23,643.907	24,391.003	25,112.128	25,966.567	26,920.061	27,729.820	28,590.128	29,767.965	31,128.003	32,650.473	34,469.840	36,318.510	37,929.775	39,536.083	41,470.159	43,661.333	45,844.608	48,023.020	50,531.670	53,435.376	56,696.278	60,370.690	64,368.477	2013
Bangladesh	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	1,159.722	1,191.809	1,197.572	1,220.000	1,237.672	1,250.192	1,265.600	1,268.317	1,264.833	1,285.884	1,312.420	1,335.881	1,368.934	1,397.466	1,429.776	1,466.732	1,508.412	1,556.075	1,602.080	1,656.591	1,717.421	1,769.082	1,823.967	1,899.109	1,985.876	2,083.005	2,199.075	2,317.015	2,419.809	2,522.287	2,645.675	2,785.466	2,924.752	3,063.729	3,223.773	3,409.021	3,617.057	3,851.474	4,106.521	2013
Bangladesh	Population	Persons	Millions	82.498	84.764	87.061	89.400	91.804	94.288	96.852	99.477	102.133	104.779	107.386	109.935	112.431	114.898	117.369	119.870	122.401	124.945	127.479	129.967	132.383	134.730	137.006	139.186	141.235	143.135	144.869	146.457	147.970	149.503	151.125	152.862	154.695	156.595	158.217	159.857	161.513	163.187	164.877	2013
Barbados	Gross domestic product, constant prices	National currency	Billions	6.843	6.713	6.384	6.416	6.647	6.720	7.063	7.246	7.500	7.770	7.513	7.220	6.809	6.863	7.001	7.142	7.426	7.778	8.068	8.095	8.455	8.255	8.320	8.501	8.621	8.962	9.470	9.646	9.734	9.261	9.060	8.988	8.982	8.859	8.844	9.039	9.245	9.229	9.183	2018
Barbados	Gross domestic product, constant prices	Percent change		4.371	-1.900	-4.900	0.500	3.600	1.100	5.100	2.600	3.500	3.600	-3.300	-3.900	-5.700	0.800	2.000	2.023	3.966	4.740	3.740	0.326	4.453	-2.367	0.791	2.171	1.407	3.965	5.669	1.854	0.907	-4.853	-2.173	-0.795	-0.065	-1.366	-0.176	2.211	2.273	-0.168	-0.500	2018
Barbados	Gross domestic product, current prices	National currency	Billions	2.036	2.241	2.341	2.486	2.709	2.835	3.113	3.428	3.646	4.035	4.047	4.064	3.914	4.150	4.327	4.459	4.754	5.025	5.666	5.937	6.119	6.109	6.213	6.419	6.889	7.639	8.435	9.348	9.570	8.931	9.060	9.315	9.220	9.354	9.393	9.451	9.681	9.979	10.290	2018
Barbados	Gross domestic product, current prices	U.S. dollars	Billions	1.018	1.120	1.171	1.243	1.355	1.418	1.557	1.714	1.823	2.018	2.024	2.032	1.957	2.075	2.163	2.229	2.377	2.513	2.833	2.969	3.059	3.055	3.106	3.210	3.444	3.820	4.217	4.674	4.785	4.466	4.530	4.658	4.610	4.677	4.696	4.725	4.841	4.990	5.145	2018
Barbados	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	1.515	1.627	1.643	1.716	1.842	1.921	2.059	2.165	2.320	2.498	2.506	2.489	2.401	2.478	2.581	2.688	2.846	3.033	3.181	3.238	3.458	3.450	3.532	3.676	3.828	4.104	4.468	4.673	4.807	4.608	4.561	4.619	4.704	4.722	4.802	4.961	5.129	5.218	5.309	2018
Barbados	Gross domestic product per capita, constant prices	National currency	Units	27,133.318	26,524.601	25,149.271	25,207.787	26,046.192	26,257.488	27,509.337	28,128.712	29,010.065	29,946.584	28,856.473	27,635.438	25,969.862	26,087.572	26,515.995	26,956.100	27,921.663	29,135.308	30,111.736	30,100.670	31,333.295	30,496.823	30,648.303	31,224.044	31,566.711	32,708.373	34,433.043	34,930.488	35,098.609	33,257.219	32,406.515	32,030.733	31,897.991	31,359.224	31,207.286	31,803.888	32,437.725	32,301.439	32,058.603	2017
